"sku","nombre","descripcion","precio1","precio2","precio3","precio4","precio5","cantidad2","cantidad3","cantidad4","cantidad5","unidad_medida","CATEGORIA","ACTIVO"
"1709","FIBRA ALAMBRE BRIOSA JUMBO","-",19.00,17.00,17.00,17.00,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"1361","FIBRA CUADRITELA CHICA","-",9.00,8.00,8.00,8.00,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"1059","FIBRA CUADRITELA GRANDE","-",13.00,11.50,11.50,11.50,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"1060","FIBRA ESPIRAL INOXIDABLE CHICA","-",6.00,5.00,5.00,5.00,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"1063","FIBRA TALLON FLEXI","-",7.50,7.00,7.00,7.00,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"1065","FIBRA VERDE CHICA (3 PZ)","-",11.00,10.00,10.00,10.00,"",12.00,12.00,12.00,"","PQ","JARCIERIA",1
"1058","FIBRA VERDE CON ESPONJA (2 PZ)","-",8.00,6.50,6.50,6.50,"",12.00,12.00,12.00,"","PQ","JARCIERIA",1
"3675","FILTROS PARA CAFETERA PRODUCTOS ROCA 100_PZ","-",47.00,44.50,44.50,44.50,"",12.00,12.00,12.00,"","PQ","OTROS",1
"0374","FLAN SAYES 720_GR","-",58.00,54.50,54.50,54.50,"",10.00,10.00,10.00,"","PQ","GELATINAS Y FLANES",1
"0375","FLAN SAYES CON CARAMELO 90_GR","-",10.50,9.90,9.90,9.90,"",50.00,50.00,50.00,"","PQ","GELATINAS Y FLANES",1
"0473","FLOR DE JAMAICA NATURAL","-",100.00,95.00,90.00,90.00,"",5.00,20.00,20.00,"","KG","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"1068","FRANELAS VARIOS COLORES","-",21.00,19.00,19.00,19.00,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"4808","FRIJOL BAYO 25_KG","-",826.00,826.00,826.00,826.00,"",1.00,1.00,1.00,"","BT","SEMILLAS ENTERAS Y PROCESADAS",1
"0931","FRIJOL BAYO GRANEL","-",38.00,34.50,34.50,34.50,"",5.00,5.00,5.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"4849","FRIJOL MANTEQUILLA 25_KG","-",1062.00,1062.00,1062.00,1062.00,"",1.00,1.00,1.00,"","BT","SEMILLAS ENTERAS Y PROCESADAS",1
"0938","FRIJOL MANTEQUILLA GRANEL","-",48.00,44.00,44.00,44.00,"",5.00,5.00,5.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"5229","FRIJOL MICHIGAN PRIMERA 25_KG","-",539.00,539.00,539.00,539.00,"",1.00,1.00,1.00,"","BT","SEMILLAS ENTERAS Y PROCESADAS",1
"2338","FRIJOL MICHIGAN PRIMERA GRANEL","-",25.00,25.00,25.00,25.00,"",1.00,1.00,1.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"4809","FRIJOL PERUANO 25_KG","-",914.00,914.00,914.00,914.00,"",1.00,1.00,1.00,"","BT","SEMILLAS ENTERAS Y PROCESADAS",1
"1402","FRIJOL PERUANO GRANEL","-",41.00,38.00,38.00,38.00,"",5.00,5.00,5.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"5036","FRIJOL SOYA 25_KG","-",750.00,750.00,750.00,750.00,"",1.00,1.00,1.00,"","BT","SEMILLAS ENTERAS Y PROCESADAS",1
"1162","FRIJOL SOYA GRANEL","-",33.00,31.00,31.00,31.00,"",5.00,5.00,5.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"4532","FRITURA MIX MEGA PALMEX 15_KG","-",772.00,772.00,772.00,772.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"2732","FRITURA MIX MEGA PALMEX GRANEL","-",56.00,56.00,56.00,56.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4533","FRITURA PAPA CRUJIHOJUELA PALMEX 6_KG","-",948.00,948.00,948.00,948.00,"",1.00,1.00,1.00,"","CJ","BOTANAS, DULCES Y FRITURAS",1
"2733","FRITURA PAPA CRUJIHOJUELA PALMEX GRANEL","-",172.00,172.00,172.00,172.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4534","FRITURA PAPA FRANCESA PALMEX 15_KG","-",1369.00,1369.00,1369.00,1369.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"1758","FRITURA PAPA FRANCESA PALMEX GRANEL","-",98.00,98.00,98.00,98.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4535","FRITURA PAPA MINICUADRO PALMEX 15_KG","-",1486.00,1486.00,1486.00,1486.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"0381","FRITURA PAPA MINICUADRO PALMEX GRANEL","-",105.00,105.00,105.00,105.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4536","FRITURA PAPA MINIRUEDA PALMEX 15_KG","-",1486.00,1486.00,1486.00,1486.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"0384","FRITURA PAPA MINIRUEDA PALMEX GRANEL","-",105.00,105.00,105.00,105.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4538","FRITURA TRIGO CUADRO 4X4 PALMEX 15_KG","-",755.00,755.00,755.00,755.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"3669","FRITURA TRIGO CUADRO 4X4 PALMEX GRANEL","-",55.00,55.00,55.00,55.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4539","FRITURA TRIGO DONITA PALMEX 20_KG","-",1007.00,1007.00,1007.00,1007.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"0390","FRITURA TRIGO DONITA PALMEX GRANEL","-",55.00,55.00,55.00,55.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4548","FRITURA TRIGO ESPACIAL PALMEX 15_KG","-",755.00,755.00,755.00,755.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"0393","FRITURA TRIGO ESPACIAL PALMEX GRANEL","-",55.00,55.00,55.00,55.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4540","FRITURA TRIGO MAGNO RENDIDOR PALMEX 20_KG","-",936.00,936.00,936.00,936.00,"",1.00,1.00,1.00,"","CJ","BOTANAS, DULCES Y FRITURAS",1
"0387","FRITURA TRIGO MAGNO RENDIDOR PALMEX GRANEL","-",51.00,51.00,51.00,51.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4541","FRITURA TRIGO MINICUADRO PALMEX 20_KG","-",1007.00,1007.00,1007.00,1007.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"0396","FRITURA TRIGO MINICUADRO PALMEX GRANEL","-",55.00,55.00,55.00,55.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4542","FRITURA TRIGO MINIRUEDA PALMEX 15_KG","-",755.00,755.00,755.00,755.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"0399","FRITURA TRIGO MINIRUEDA PALMEX GRANEL","-",55.00,55.00,55.00,55.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4543","FRITURA TRIGO PALILLO PALMEX 15_KG","-",755.00,755.00,755.00,755.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"0402","FRITURA TRIGO PALILLO PALMEX GRANEL","-",55.00,55.00,55.00,55.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4545","FRITURA TRIGO ROTINI PALMEX 20_KG","-",1007.00,1007.00,1007.00,1007.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"0405","FRITURA TRIGO ROTINI PALMEX GRANEL","-",55.00,55.00,55.00,55.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4546","FRITURA TRIGO RUEDA GRANDE PALMEX 15_KG","-",755.00,755.00,755.00,755.00,"",1.00,1.00,1.00,"","BT","BOTANAS, DULCES Y FRITURAS",1
"1126","FRITURA TRIGO RUEDA GRANDE PALMEX GRANEL","-",55.00,55.00,55.00,55.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"5147","FRITURAS MIXTAS FRIDUKYS 1_KG","-",83.00,80.00,80.00,80.00,"",10.00,10.00,10.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5148","FRITURAS MIXTAS FRIDUKYS GRANEL","-",90.00,90.00,90.00,90.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4752","FRUTA DESHIDRATADA ENTERA 10_KG","-",1310.00,1310.00,1310.00,1310.00,"",1.00,1.00,1.00,"","CJ","FRUTOS SECOS",1
"0945","FRUTA DESHIDRATADA ENTERA GRANEL","-",138.00,138.00,138.00,138.00,"",1.00,1.00,1.00,"","KG","FRUTOS SECOS",1
"3852","FRUTITAS LUCKY GUMMYS 1_KG","-",104.00,104.00,104.00,104.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"3228","FRUTITAS LUCKY GUMMYS GRANEL","-",118.00,118.00,118.00,118.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"3883","GAJOS DE NARANJA ENCHILADOS LUCKY GUMMYS 1_KG","-",104.00,104.00,104.00,104.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"3884","GAJOS DE NARANJA ENCHILADOS LUCKY GUMMYS GRANEL","-",118.00,118.00,118.00,118.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"2015","GALLETAS ANIMALITOS PRIMA 500_GR","-",24.00,22.00,22.00,22.00,"",12.00,12.00,12.00,"","PQ","GALLETAS Y PANES",1
"5135","GALLETAS DE MANTEQUILLA VOLLMOND DANISH 114_GR","-",39.50,39.50,39.50,39.50,"",1.00,1.00,1.00,"","PQ","GALLETAS Y PANES",1
"4683","GALLETAS DE MANTEQUILLA VOLLMOND DANISH 454_GR","-",93.00,93.00,93.00,93.00,"",1.00,1.00,1.00,"","PQ","GALLETAS Y PANES",1
"4851","GALLETAS MARIAS GAMESA 177_GR","-",16.00,15.50,15.50,15.50,"",22.00,22.00,22.00,"","PQ","GALLETAS Y PANES",1
"2375","GALLETAS MASAFINAS KESIL","-",17.00,15.50,15.50,15.50,"",12.00,12.00,12.00,"","PQ","GALLETAS Y PANES",1
"1438","GALLETAS MINI SURTIDA KESIL","-",17.00,15.50,15.50,15.50,"",12.00,12.00,12.00,"","PQ","GALLETAS Y PANES",1
"1069","GANCHO DE PLASTICO CHARLY 10_PZ","-",34.00,30.00,30.00,30.00,"",12.00,12.00,12.00,"","PQ","JARCIERIA",1
"4907","GANCHO DE PLASTICO CHARLY REFORZADO 5_PZ","-",32.00,29.00,29.00,29.00,"",12.00,12.00,12.00,"","PQ","JARCIERIA",1
"4861","GARBANZO CRUDO 25_KG","-",862.00,862.00,862.00,862.00,"",1.00,1.00,1.00,"","BT","SEMILLAS ENTERAS Y PROCESADAS",1
"0949","GARBANZO CRUDO GRANEL","-",38.00,37.00,37.00,37.00,"",5.00,5.00,5.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"3844","GARBANZO FRITO ENCHILADO FRIDUKYS 1_KG","-",72.00,70.00,70.00,70.00,"",10.00,10.00,10.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"1888","GARBANZO FRITO ENCHILADO FRIDUKYS GRANEL","-",76.00,76.00,76.00,76.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"1302","GARBANZO FRITO MABEEL","-",11.00,9.50,9.50,9.50,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"3921","GARRAFA DE PLASTICO GALON CUADRADO CAP. 3.75_LT C/TAPA","-",24.00,19.00,19.00,19.00,"",24.00,24.00,24.00,"","PZ","ENVASES PLASTICOS",1
"3379","GARRAFA VACIA 20_LT (2DAM)","-",40.00,40.00,40.00,40.00,"",1.00,1.00,1.00,"","PZ","SEGUNDA MANO",1
"0415","GEL EGO ATTRACTION 200_ML","-",23.00,21.00,21.00,21.00,"",12.00,12.00,12.00,"","PZ","HIGIENE PERSONAL",1
"3665","GEL EXTREME ATTRACTION 200_GR","-",26.00,24.00,24.00,24.00,"",12.00,12.00,12.00,"","PZ","HIGIENE PERSONAL",1
"2775","GEL EXTREME PROFESSIONAL 500_GR","-",43.00,39.50,39.50,39.50,"",12.00,12.00,12.00,"","PZ","HIGIENE PERSONAL",1
"3666","GEL EXTREME TITAN 250_GR","-",26.50,24.50,24.50,24.50,"",12.00,12.00,12.00,"","PZ","HIGIENE PERSONAL",1
"2720","GELATINA D GARI LECHE CONDENSADA 120_GR","-",13.50,12.50,12.50,12.50,"",50.00,50.00,50.00,"","PQ","GELATINAS Y FLANES",1
"1482","GELATINA SAYES LIGHT DURAZNO 24_GR","-",10.50,9.87,9.87,9.87,"",24.00,24.00,24.00,"","PQ","GELATINAS Y FLANES",1
"1483","GELATINA SAYES LIGHT FRESA 24_GR","-",10.50,9.87,9.87,9.87,"",24.00,24.00,24.00,"","PQ","GELATINAS Y FLANES",1
"1484","GELATINA SAYES LIGHT LIMON 24_GR","-",10.50,9.87,9.87,9.87,"",24.00,24.00,24.00,"","PQ","GELATINAS Y FLANES",1
"1485","GELATINA SAYES LIGHT MANDARINA 24_GR","-",10.50,9.87,9.87,9.87,"",24.00,24.00,24.00,"","PQ","GELATINAS Y FLANES",1
"1486","GELATINA SAYES LIGHT PIÑA 24_GR","-",10.50,9.87,9.87,9.87,"",24.00,24.00,24.00,"","PQ","GELATINAS Y FLANES",1
"1487","GELATINA SAYES LIGHT UVA 24_GR","-",10.50,9.87,9.87,9.87,"",24.00,24.00,24.00,"","PQ","GELATINAS Y FLANES",1
"1488","GELATINA SAYES NORMAL ANIS 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1489","GELATINA SAYES NORMAL CEREZA 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1490","GELATINA SAYES NORMAL CHOCOLATE 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1491","GELATINA SAYES NORMAL COCO 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"5287","GELATINA SAYES NORMAL CRISTALINA 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1492","GELATINA SAYES NORMAL DURAZNO 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1493","GELATINA SAYES NORMAL FRAMBUESA 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1494","GELATINA SAYES NORMAL FRESA AGUA 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1495","GELATINA SAYES NORMAL FRESA LECHE 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"2675","GELATINA SAYES NORMAL FRUTOS ROJOS 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1496","GELATINA SAYES NORMAL GROSELLA 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1497","GELATINA SAYES NORMAL JEREZ 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1498","GELATINA SAYES NORMAL LIMON 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1499","GELATINA SAYES NORMAL MANGO 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1500","GELATINA SAYES NORMAL MANZANA VERDE 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1501","GELATINA SAYES NORMAL MORA AZUL 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1502","GELATINA SAYES NORMAL NARANJA 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1476","GELATINA SAYES NORMAL PIÑA 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1477","GELATINA SAYES NORMAL PIÑA COLADA 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1478","GELATINA SAYES NORMAL PISTACHE 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1479","GELATINA SAYES NORMAL ROMPOPE 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1480","GELATINA SAYES NORMAL UVA 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"1481","GELATINA SAYES NORMAL VAINILLA 120_GR","-",12.00,11.20,11.00,11.00,"",50.00,500.00,500.00,"","PQ","GELATINAS Y FLANES",1
"5137","GLOBO NO_7 SURTIDO KALU 50_PZ","-",27.00,24.50,24.50,24.50,"",50.00,50.00,50.00,"","PQ","ARTICULOS PARA FIESTAS",1
"5136","GLOBO NO_7 SURTIDO PASTEL KALU 50_PZ","-",27.00,24.50,24.50,24.50,"",50.00,50.00,50.00,"","PQ","ARTICULOS PARA FIESTAS",1
"5138","GLOBO NO_9 SURTIDO CROMO KALU 50_PZ","-",46.00,42.00,42.00,42.00,"",50.00,50.00,50.00,"","PQ","ARTICULOS PARA FIESTAS",1
"5141","GLOBO NO_9 SURTIDO KALU 50_PZ","-",32.00,29.00,29.00,29.00,"",50.00,50.00,50.00,"","PQ","ARTICULOS PARA FIESTAS",1
"5140","GLOBO NO_9 SURTIDO NEON KALU 50_PZ","-",32.00,29.00,29.00,29.00,"",50.00,50.00,50.00,"","PQ","ARTICULOS PARA FIESTAS",1
"5139","GLOBO NO_9 SURTIDO PASTEL KALU 50_PZ","-",32.00,29.00,29.00,29.00,"",50.00,50.00,50.00,"","PQ","ARTICULOS PARA FIESTAS",1
"5103","GOMILOCA DIENTES RICOLINO 1_KG","-",140.00,140.00,140.00,140.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5104","GOMILOCA DIENTES RICOLINO GRANEL","-",162.00,162.00,162.00,162.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"3869","GOMILOCA GUSANO RICOLINO 1_KG","-",140.00,140.00,140.00,140.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"3302","GOMILOCA GUSANO RICOLINO GRANEL","-",162.00,162.00,162.00,162.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"3868","GOMILOCAS PINGüINO RICOLINO 1_KG","-",140.00,140.00,140.00,140.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"1391","GOMILOCAS PINGüINO RICOLINO GRANEL","-",162.00,162.00,162.00,162.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"5564","GOMITA PELAFRUT MANGO KALU 800_GR","-",124.00,119.00,119.00,119.00,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5591","GOMITA PELAFRUT MANGO KALU GRANEL","-",172.00,172.00,172.00,172.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"5565","GOMITA PELAFRUT PLATANO KALU 800_GR","-",124.00,119.00,119.00,119.00,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5592","GOMITA PELAFRUT PLATANO KALU GRANEL","-",172.00,172.00,172.00,172.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"3879","GOMITAS LUCKY GUMMYS 1_KG","-",104.00,104.00,104.00,104.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"3880","GOMITAS LUCKY GUMMYS GRANEL","-",118.00,118.00,118.00,118.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"5502","GOMITAS RELLENAS GUMMY BIRD KALU 50_PZ","-",93.00,93.00,93.00,93.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5145","GOMITAS RELLENAS GUMMY FRUT KALU 50_PZ","-",93.00,93.00,93.00,93.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5431","GOMITAS RELLENAS GUMMY GATITA KALU 50_PZ","-",93.00,93.00,93.00,93.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5593","GOMITAS RELLENAS GUMMY KALU 10_PZ","-",21.00,21.00,21.00,21.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5429","GOMITAS RELLENAS GUMMY MININA KALU 50_PZ","-",93.00,93.00,93.00,93.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5144","GOMITAS RELLENAS GUMMY SPORT KALU 50_PZ","-",93.00,93.00,93.00,93.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"3853","GOTITA LUCKY GUMMYS 1_KG","-",104.00,104.00,104.00,104.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"3799","GOTITA LUCKY GUMMYS GRANEL","-",118.00,118.00,118.00,118.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"1599","GRAGEA DE COLORES GRANEL","-",63.00,59.00,59.00,59.00,"",5.00,5.00,5.00,"","KG","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4527","GRANILLO DE CHOCOLATE OSCURO 5_KG","-",227.00,227.00,227.00,227.00,"",1.00,1.00,1.00,"","CJ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"0425","GRANILLO DE CHOCOLATE OSCURO GRANEL","-",50.00,50.00,50.00,50.00,"",1.00,1.00,1.00,"","KG","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4528","GRANILLO DE COLORES 5_KG","-",415.00,415.00,415.00,415.00,"",1.00,1.00,1.00,"","CJ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"0426","GRANILLO DE COLORES GRANEL","-",90.00,90.00,90.00,90.00,"",1.00,1.00,1.00,"","KG","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4550","GRANOLA LA MORENA 12_KG","-",792.00,792.00,792.00,792.00,"",1.00,1.00,1.00,"","CJ","CEREALES",1
"4549","GRANOLA LA MORENA 1_KG","-",70.00,70.00,70.00,70.00,"",1.00,1.00,1.00,"","PQ","CEREALES",1
"0962","GRANOLA LA MORENA GRANEL","-",72.00,72.00,72.00,72.00,"",1.00,1.00,1.00,"","KG","CEREALES",1
"4704","GRENETINA PILSAC 300_BLOOM 1_KG","-",215.00,204.00,204.00,204.00,"",5.00,5.00,5.00,"","PQ","MATERIAS PRIMAS",1
"4705","GRENETINA PILSAC 300_BLOOM 25_KG","-",4888.00,4888.00,4888.00,4888.00,"",1.00,1.00,1.00,"","BT","MATERIAS PRIMAS",1
"4706","GRENETINA PILSAC 300_BLOOM GRANEL","-",225.00,225.00,225.00,225.00,"",1.00,1.00,1.00,"","KG","MATERIAS PRIMAS",1
"5306","GUANTES DESECHABLES AMBIDERM CH 100_PZ","-",30.00,28.00,28.00,28.00,"",12.00,12.00,12.00,"","PQ","OTROS",1
"5308","GUANTES DESECHABLES AMBIDERM GDE 100_PZ","-",30.00,28.00,28.00,28.00,"",12.00,12.00,12.00,"","PQ","OTROS",1
"5307","GUANTES DESECHABLES AMBIDERM MED 100_PZ","-",30.00,28.00,28.00,28.00,"",12.00,12.00,12.00,"","PQ","OTROS",1
"5382","GUANTES DESECHABLES DE NITRILO CH 100_PZ","-",168.00,168.00,168.00,168.00,"",1.00,1.00,1.00,"","PQ","OTROS",1
"5383","GUANTES DESECHABLES DE NITRILO GDE 100_PZ","-",168.00,168.00,168.00,168.00,"",1.00,1.00,1.00,"","PQ","OTROS",1
"5453","GUANTES DESECHABLES DE NITRILO GDE INIX 100_PZ","-",168.00,168.00,168.00,168.00,"",1.00,1.00,1.00,"","PQ","OTROS",1
"5452","GUANTES DESECHABLES DE NITRILO MED INIX 100_PZ","-",168.00,168.00,168.00,168.00,"",1.00,1.00,1.00,"","PQ","OTROS",1
"0428","GUANTES DESECHABLES JKM 100_PZ","-",33.00,32.00,32.00,32.00,"",12.00,12.00,12.00,"","PQ","OTROS",1
"1070","GUANTES LATEX PRIMERA SPONYA NO_7 CH","-",27.00,24.50,24.50,24.50,"",12.00,12.00,12.00,"","PQ","JARCIERIA",1
"1072","GUANTES LATEX PRIMERA SPONYA NO_8 MED","-",27.00,24.50,24.50,24.50,"",12.00,12.00,12.00,"","PQ","JARCIERIA",1
"1071","GUANTES LATEX PRIMERA SPONYA NO_9 GDE","-",27.00,24.50,24.50,24.50,"",12.00,12.00,12.00,"","PQ","JARCIERIA",1
"2136","GUANTES NITRILO SPONYA TALLA CH","-",60.00,58.00,58.00,58.00,"",12.00,12.00,12.00,"","PQ","JARCIERIA",1
"2776","GUANTES NITRILO SPONYA TALLA GDE","-",60.00,58.00,58.00,58.00,"",12.00,12.00,12.00,"","PQ","JARCIERIA",1
"2012","GUANTES NITRILO SPONYA TALLA MED","-",60.00,58.00,58.00,58.00,"",12.00,12.00,12.00,"","PQ","JARCIERIA",1
"5420","GUMMY BEAR KALU 800_GR","-",109.00,109.00,109.00,109.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5594","GUMMY BEAR KALU GRANEL","-",150.00,150.00,150.00,150.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"5563","GUMMY FRUT 2D KALU 1_KG","-",103.00,94.00,94.00,94.00,"",10.00,10.00,10.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5599","GUMMY FRUT 2D KALU GRANEL","-",135.00,135.00,135.00,135.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"5421","GUMMY PET KALU 800_GR","-",109.00,109.00,109.00,109.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5595","GUMMY PET KALU GRANEL","-",150.00,150.00,150.00,150.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
